ORDER_ID,PRODUCT_ID,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_LINE_AMOUNT
5509,29,4,34481,16.53,115122.94
5509,688,1,28022,6.0,26340.3
5509,177,4,26731,4.79,101803.01
5510,96,1,38441,7.19,35677.04
5510,764,3,39846,7.0,111167.62
5510,614,4,29508,15.96,99193.57
5510,525,5,12164,13.44,52644.31
5511,383,1,27965,2.22,27345.14
5511,754,1,42485,7.71,39210.32
5512,738,3,9576,3.57,27701.62
5512,188,5,48493,7.67,223868.6
5512,164,2,42084,5.4,79626.01
5512,624,2,2394,15.17,4061.69
5513,44,3,36772,15.16,93593.73
5513,165,5,33251,16.13,139430.35
5513,340,4,8992,18.64,29262.46
5514,39,2,45497,3.57,87741.11
5514,73,4,6056,17.28,20037.84
5514,442,5,48976,8.81,223302.43
5514,642,2,20066,14.71,34230.4
5515,17,1,8637,18.36,7051.06
5516,246,4,38568,12.25,135375.97
5516,347,4,12709,0.42,50622.18
5516,559,5,34769,7.08,161540.01
5517,73,2,6056,11.9,10670.42
5517,82,3,26210,14.41,67296.97
5517,187,1,5125,4.35,4902.15
5518,713,4,47245,15.68,159343.96
5518,410,2,35308,17.59,58193.23
5518,541,3,14183,0.36,42394.37
5519,400,2,30873,8.75,56342.35
5519,784,2,37063,16.98,61542.04
5519,66,3,16135,2.7,47098.73
5519,280,2,28810,0.45,57357.97
5520,21,5,43651,2.99,211739.46
5520,318,1,1058,1.29,1044.35
5521,740,1,6241,1.45,6150.22
5521,306,1,4387,11.88,3865.92
5521,209,2,41113,15.02,69874.01
5521,549,3,6483,0.19,19412.38
5522,17,4,8637,9.62,31223.92
5523,116,4,46793,10.33,167836.3
5523,535,2,44091,13.25,76495.59
5523,562,4,31515,11.05,112128.62
5523,485,4,14053,15.21,47663.02
5524,267,3,9119,4.27,26190.02
5524,701,4,10437,6.67,38965.34
5524,567,5,18576,6.88,86485.43
5524,539,1,41770,5.19,39602.87
5524,791,3,13806,16.24,34690.66
5525,383,5,27965,13.24,121308.76
5525,760,5,27180,16.23,113848.41
5526,613,4,29799,10.11,107146.28
5526,419,4,27828,7.57,102883.54
5526,501,4,5634,1.79,22132.9
5526,26,5,16520,10.71,73752.18
5526,377,5,4659,7.12,21637.28
5527,399,2,37927,5.03,72035.23
5527,586,3,28146,14.95,71810.91
5528,607,4,4954,16.21,16603.58
5529,122,5,841,2.37,4105.38
5529,519,2,34068,2.57,66383.65
5530,444,1,2198,2.8,2136.45
5530,214,1,49421,18.39,40332.82
5530,588,4,7137,17.98,23415.35
5531,268,3,18751,1.27,55541.25
5532,317,2,27663,18.66,45004.14
5533,320,3,2171,11.08,5791.43
5534,783,2,42472,19.98,67971.49
5534,396,2,27021,4.25,51744.53
5534,191,4,13906,1.87,54581.4
5534,665,4,908,13.61,3137.74
5535,49,1,35696,5.79,33630.33
5536,26,5,16520,8.96,75197.12
5536,768,3,13488,11.86,35664.44
5536,170,1,36923,6.56,34500.49
5536,308,1,21668,4.55,20681.58
5536,541,4,14183,3.88,54528.46
5537,219,3,10507,0.82,31262.93
5537,111,2,42462,6.16,79689.93
5537,157,4,1861,5.01,7070.96
5537,595,3,42180,3.99,121486.56
5538,533,4,47347,14.63,161686.58
5539,621,1,33101,1.26,32682.64
5539,636,4,8290,7.83,30563.35
5539,209,3,41113,10.47,110428.37
5540,337,5,48758,7.47,225571.3
5540,312,5,30820,5.42,145747.05
5541,234,5,11210,17.56,46206.04
5542,638,4,30475,18.9,98862.45
5543,785,1,36000,5.2,34128.94
5544,708,2,33623,18.76,54628.5
5544,194,5,41269,6.5,192941.7
5544,778,4,46499,8.13,170878.9
5544,563,4,29264,13.26,101534.49
5544,650,5,37608,19.44,151480.13
5545,61,1,33184,15.47,28050.36
5545,421,2,15104,12.08,26558.48
5545,504,1,15085,2.72,14675.31
5546,311,3,49080,6.37,137856.05
5547,87,4,13087,10.23,46993.89
5547,39,3,45497,15.68,115092.6
5547,620,4,2948,2.91,11448.3
5547,553,1,34397,5.23,32596.92
5547,185,2,44228,10.16,79469.92
5548,796,2,3387,12.76,5909.79
5548,610,3,18636,1.0,55348.91
5548,399,2,37927,12.0,66750.94
5548,428,4,10286,9.1,37400.16
5549,755,2,31786,4.2,60900.93
5549,206,1,33761,3.24,32666.11
5549,199,3,39786,7.69,110181.28
5549,655,1,16684,7.83,15378.38
5550,484,1,6727,15.59,5678.07
5551,588,2,7137,6.48,13349.38
5551,483,3,30581,6.44,85832.21
5551,741,2,47143,17.18,78087.97
5551,523,5,40799,11.19,181167.77
5551,112,4,18796,2.36,73413.27
5552,515,4,12505,11.99,44022.43
5552,445,2,34167,3.01,66280.0
5552,188,3,48493,4.53,138886.35
5553,697,4,1244,13.13,4322.56
5553,642,2,20066,6.14,37667.47
5553,67,5,43701,13.21,189640.42
5553,262,4,5600,4.7,21348.0
5553,72,1,37610,10.13,33798.44
5554,325,2,35715,1.44,70401.36
5554,149,2,7360,18.33,12021.19
5554,726,3,39460,0.11,118245.09
5555,526,2,32566,18.91,52815.55
5555,555,4,8915,5.72,33618.63
5555,766,5,38185,3.9,183477.95
5556,40,4,27304,0.94,108184.15
5557,4,3,27058,3.7,78172.06
5557,349,1,12703,9.19,11535.05
5558,689,5,14738,13.85,63484.89
5558,180,4,17565,8.12,64558.09
5559,325,4,35715,11.76,126058.25
5559,19,3,49245,19.98,118210.74
5559,747,5,18890,10.3,84722.14
5559,616,3,9508,5.49,26956.98
5559,284,2,33707,14.47,57661.48
5560,461,3,16895,9.76,45736.2
5560,519,5,34068,6.92,158552.81
5560,687,1,8414,7.7,7765.83
5561,663,2,28175,10.66,50345.2
5561,91,1,19650,8.5,17979.84
5561,689,5,14738,13.43,63793.09
5562,461,5,16895,6.17,79259.47
5562,725,1,30937,13.56,26742.21
5562,375,3,23607,8.86,64549.63
5563,509,3,27720,9.59,75185.95
5563,702,1,42805,8.1,39339.05
5564,231,2,28034,6.54,52401.8
5564,345,2,29216,1.18,57744.72
5564,182,5,15669,8.21,71915.3
5565,375,1,23607,5.7,22261.44
5566,432,3,9095,12.17,23965.44
5566,470,5,29544,1.5,145500.07
5566,379,4,15068,5.97,56674.11
5566,797,3,12758,3.87,36794.56
5567,389,3,42908,14.01,110689.76
5567,110,5,17621,2.11,86242.83
5568,788,2,5464,12.73,9536.9
5568,177,3,26731,2.53,78161.49
5568,91,4,19650,12.9,68461.3
5568,721,3,27436,18.21,67322.47
5569,570,5,3395,3.57,16368.54
5570,268,1,18751,4.87,17838.36
5570,218,3,38757,17.42,96011.74
5570,400,5,30873,19.16,124782.21
5570,113,1,14526,0.77,14414.69
5571,538,3,14352,0.15,42989.77
5572,701,2,10437,2.77,20295.05
5573,559,4,34769,12.23,122063.41
5573,717,3,2763,3.01,8039.53
5573,38,2,31132,9.38,56426.17
5573,377,3,4659,0.14,13957.92
5574,153,3,34959,7.35,97166.43
5575,506,2,49791,10.34,89284.6
5576,181,4,37765,1.28,149128.04
5576,606,2,27043,6.66,50481.78
5576,65,2,3662,4.5,6994.51
5577,566,2,30864,15.34,52258.07
5577,713,1,47245,18.83,38347.76
5577,100,1,35404,10.2,31794.49
5577,217,2,31512,10.09,56665.05
5578,73,3,6056,15.36,15376.97
5578,77,3,39207,16.12,98662.88
5579,232,3,3676,14.93,9381.69
5579,507,4,15441,3.71,59469.57
5579,355,1,22208,10.34,19911.02
5579,689,5,14738,14.38,63090.96
5580,542,1,49152,8.54,44956.72
5580,67,4,43701,1.88,171521.82
5580,255,2,6769,5.95,12732.11
5580,736,3,40434,1.28,119746.44
5581,362,4,10404,8.73,37984.69
5581,287,3,10192,6.75,28511.16
5581,106,1,11693,2.08,11449.27
5581,488,3,10065,10.97,26881.23
5582,250,1,18922,19.18,15293.44
5582,62,1,49542,1.9,48601.65
5582,265,3,976,9.58,2647.61
5583,733,2,30817,12.77,53764.38
5583,745,2,11500,7.22,21338.68
5583,156,5,33348,3.32,161199.17
5583,678,5,29043,7.46,134385.57
5584,602,4,37272,15.69,125699.89
5584,462,3,4206,10.0,11355.94
5585,81,3,39188,4.64,112113.55
5585,348,4,27115,8.79,98927.76
5586,742,3,2818,3.1,8191.54
5586,438,4,655,17.0,2174.61
5586,682,2,49799,17.17,82493.94
5586,209,5,41113,13.71,177386.69
5586,58,1,8735,12.36,7654.92
5587,161,1,21187,2.61,20633.34
5587,286,4,40473,10.21,145361.38
5587,347,1,12709,14.96,10807.17
5587,218,2,38757,13.16,67310.83
5588,4,1,27058,18.59,22028.42
5588,57,2,23391,7.48,43282.28
5588,616,5,9508,0.45,47325.09
5588,283,1,49245,11.0,43828.34
5588,303,5,36601,0.41,182250.56
5589,385,3,25386,2.85,73990.52
5589,150,3,24444,10.74,65455.63
5589,727,5,47606,4.0,228514.99
5589,153,1,34959,6.72,32611.23
5589,775,2,24265,3.46,46852.49
5590,465,2,1166,15.15,1978.79
5590,121,4,48382,6.56,180824.38
5590,516,3,39869,2.87,116175.73
5590,12,1,17998,19.94,14408.99
5591,175,3,22304,12.04,58857.53
5591,170,2,36923,2.94,71673.47
5592,798,5,43335,3.87,208287.14
5592,306,3,4387,4.36,12587.65
5592,157,4,1861,18.24,6085.86
5592,412,4,11483,17.23,38017.07
5592,560,4,3845,11.32,13639.24
5593,445,2,34167,1.09,67591.71
5593,572,4,14356,1.17,56749.35
5593,389,1,42908,17.35,35463.17
5593,372,2,12465,0.28,24860.04
5593,166,5,45904,1.38,226342.71
5594,785,5,36000,12.84,156880.53
5594,146,1,39922,9.13,36276.28
5594,344,5,35764,18.29,146109.7
5595,535,3,44091,13.39,114562.06
5595,373,1,2035,5.45,1924.02
5595,708,3,33623,11.75,89012.59
5595,436,4,8259,11.48,29242.62
5596,519,4,34068,8.24,125040.98
5596,124,4,10850,8.27,39810.55
5596,74,1,16509,5.16,15657.64
5596,487,5,23561,3.49,113689.3
5596,677,5,3875,5.0,18405.79
5597,360,5,11048,10.67,49343.56
5597,408,4,45581,5.02,173162.62
5597,641,1,2590,14.72,2208.76
5597,390,1,45893,8.52,41983.18
5597,243,5,8253,18.06,33810.77
5598,390,1,45893,7.21,42586.38
5598,22,5,4857,18.76,19728.86
5598,676,1,1469,13.99,1263.56
5599,173,5,22462,4.24,107544.4
5599,766,5,38185,3.42,184388.59
5599,95,3,6263,1.55,18497.71
5600,493,2,47649,8.13,87547.04
5600,669,5,45090,18.09,184663.6
5600,592,5,1425,2.17,6970.14
5600,122,2,841,4.04,1614.0
5600,666,5,17292,12.76,75427.59
5601,118,2,34489,2.67,67134.19
5601,494,3,18760,6.3,52732.61
5601,770,4,761,7.25,2823.36
5601,248,1,36087,16.4,30168.16
5601,640,1,32567,4.58,31076.27
5602,409,2,32132,15.08,54572.17
5603,270,5,37297,3.01,180876.33
5603,6,4,37063,13.13,128787.32
5603,15,1,4611,0.89,4570.02
5603,563,3,29264,11.32,77857.08
5603,583,4,31110,17.1,103157.63
5604,480,1,740,2.22,723.54
5604,539,3,41770,17.99,102764.95
5605,30,2,37381,6.4,69973.53
5605,549,1,6483,16.15,5435.82
5605,116,2,46793,14.64,79880.57
5606,693,1,17153,13.36,14861.81
5606,455,1,22338,14.09,19190.04
5606,482,2,49849,15.06,84680.13
5606,556,5,5463,13.14,23725.52
5607,453,4,22929,11.06,81570.44
5607,780,4,43401,9.18,157663.63
5608,717,4,2763,7.95,10173.4
5608,753,3,9478,1.65,27964.36
5609,189,4,31960,9.93,115140.41
5609,786,3,30399,6.09,85638.78
5609,135,1,14766,18.9,11975.36
5610,339,5,18765,17.66,77256.8
5610,156,2,33348,5.4,63093.86
5610,4,2,27058,15.83,45551.25
5610,605,1,39121,7.17,36314.9
5610,528,1,15968,13.85,13756.1
5611,38,3,31132,1.84,91679.17
5611,627,3,3665,7.37,10184.42
5612,359,5,14931,19.08,60411.75
5612,283,2,49245,7.53,91072.29
5612,129,3,35731,12.21,94103.83
5612,544,4,890,3.61,3431.48
5612,394,4,29795,5.53,112589.33
5613,592,1,1425,4.03,1367.55
5613,396,4,27021,17.4,89282.56
5614,348,2,27115,15.47,45838.87
5615,39,1,45497,11.42,40299.42
5615,261,3,44754,10.05,120767.19
5616,17,3,8637,6.49,24229.48
5617,689,3,14738,3.04,42867.97
5617,585,3,37989,6.53,106524.81
5617,694,4,9316,7.23,34568.83
5617,385,3,25386,17.98,62464.65
5617,166,3,45904,4.82,131079.11
5618,75,3,30634,14.28,78777.41
5619,389,4,42908,14.87,146104.52
5619,10,5,31465,19.2,127118.55
5619,768,2,13488,0.31,26891.6
5620,23,1,14787,1.05,14632.04
5620,279,2,48374,12.56,84594.06
5620,372,4,12465,3.63,48050.22
5620,793,1,28398,2.84,27592.59
5620,382,5,14074,2.84,68371.41
5621,268,1,18751,6.25,17578.87
5621,669,1,45090,18.6,36702.0
5621,395,5,30053,19.44,121046.39
5621,435,2,2057,17.86,3379.05
5622,55,5,27399,8.63,125172.31
5622,740,2,6241,19.48,10050.88
5622,318,1,1058,0.04,1057.62
5622,219,3,10507,16.36,26364.99
5623,413,3,10744,16.83,26806.1
5623,667,5,38605,3.74,185801.15
5623,270,3,37297,8.4,102491.05
5623,753,1,9478,6.82,8831.91
5623,422,4,15673,2.72,60987.56
5624,66,2,16135,16.58,26920.14
5624,677,1,3875,18.78,3147.23
5624,582,2,12584,9.43,22794.43
5624,205,2,25290,6.4,47343.66
5625,8,4,40604,5.2,153973.66
5626,184,5,17258,0.37,85972.3
5626,774,5,24648,9.99,110927.24
5627,731,5,47746,9.81,215309.72
5627,117,1,8453,7.99,7777.31
5628,291,4,38557,17.03,127964.94
5629,55,2,27399,7.26,50819.19
5630,455,3,22338,3.98,64347.98
5631,532,1,27038,0.41,26926.65
5631,800,1,4827,15.59,4074.36
5631,416,5,11190,17.43,46195.32
5631,136,1,42470,13.43,36768.3
5631,55,3,27399,15.1,69788.2
5632,94,2,15313,11.8,27011.14
5632,181,5,37765,14.39,161648.7
5633,474,5,35322,5.7,166545.62
5633,262,4,5600,10.19,20118.32
5634,249,5,18865,8.86,85963.47
5634,383,3,27965,3.78,80724.92
5634,173,4,22462,16.62,74915.57
5635,696,4,42452,6.85,158168.52
5635,62,4,49542,2.31,193584.43
5635,564,4,34243,11.21,121616.08
5635,506,3,49791,5.25,141527.42
5635,592,2,1425,0.02,2849.38
5636,374,1,5507,0.3,5490.31
5637,66,1,16135,15.53,13629.87
5638,116,2,46793,13.47,80983.92
5638,316,2,41038,18.08,67240.66
5638,670,1,43766,8.1,40221.57
5639,110,1,17621,17.84,14477.96
5639,584,1,48654,4.27,46574.31
5640,552,4,7982,14.29,27366.51
5640,189,4,31960,3.24,123702.39
5640,420,3,49349,12.81,129075.39
5640,28,3,48050,9.19,130908.25
5641,293,3,23591,1.53,69687.63
5641,224,2,47406,2.11,92814.96
5641,717,4,2763,0.58,10988.38
5641,512,1,16781,3.81,16142.26
5642,469,1,7718,11.2,6853.89
5643,193,1,3441,18.34,2810.0
5643,181,5,37765,2.49,184123.84
5643,603,2,40489,18.22,66220.13
5643,672,4,14137,0.36,56343.2
5644,82,5,26210,11.43,116069.34
5645,683,3,40844,3.0,118858.68
5645,299,3,3870,10.07,10440.64
5645,679,3,31686,8.52,86961.61
5645,553,5,34397,0.38,171328.21
5646,685,2,13026,4.86,24785.14
5646,456,4,3843,12.58,13438.95
5647,263,4,32235,16.0,108303.73
5647,218,4,38757,19.7,124482.26
5647,382,5,14074,0.76,69832.59
5648,273,2,41237,6.72,76933.23
5648,505,1,44352,3.74,42692.9
5648,118,3,34489,1.51,101905.49
5648,149,5,7360,14.32,31532.02
5649,455,2,22338,3.21,43240.95
5650,404,5,13135,4.17,62937.1
5650,383,2,27965,3.0,54249.54
5651,323,4,37161,12.2,130514.01
5652,21,5,43651,5.5,206248.29
5652,170,3,36923,7.36,102616.76
5652,200,3,6774,16.73,16922.68
5652,643,5,12671,5.9,59617.41
5652,75,1,30634,19.24,24741.34
5653,193,4,3441,18.13,11267.96
5653,150,5,24444,13.16,106139.51
5654,132,2,5667,14.42,9699.51
5654,566,4,30864,5.98,116070.8
5654,633,5,29233,10.0,131555.36
5654,390,3,45893,3.71,132570.86
5655,690,2,7166,13.22,12437.94
5655,168,4,2469,17.42,8155.87
5655,775,3,24265,11.18,64653.97
5655,583,5,31110,17.55,128247.15
5655,795,2,13627,15.2,23112.55
5656,451,1,48356,17.92,39691.94
5656,397,3,48119,18.72,117331.19
5656,603,4,40489,5.17,153589.57
5656,698,2,49299,19.24,79630.25
5656,456,2,3843,3.13,7445.15
5657,175,4,22304,13.06,77565.5
5657,656,4,42531,8.01,156503.91
5657,679,3,31686,8.25,87217.71
5658,574,3,12977,18.93,31559.69
5658,350,1,25292,0.36,25201.14
5658,327,3,38237,9.29,104050.26
5658,682,1,49799,9.37,45131.08
5658,214,1,49421,4.45,47223.47
5659,330,4,26095,0.85,103496.97
5659,318,2,1058,9.75,1909.59
5659,60,5,46669,7.37,216152.27
5660,571,4,1587,8.04,5837.4
5660,367,3,37434,7.32,104078.61
5660,613,5,29799,12.26,130730.17
5660,495,3,30339,16.85,75678.02
5660,498,4,45585,12.04,160380.46
5661,377,5,4659,1.92,22847.78
5661,32,3,16492,1.26,48853.82
5661,744,3,40044,1.48,118352.51
5661,416,1,11190,14.5,9566.95
5661,344,5,35764,5.44,169085.53
5662,280,4,28810,7.45,106657.93
5662,364,3,7223,7.93,19950.21
5662,50,2,39362,2.51,76746.31
5663,280,4,28810,11.57,101910.69
5663,722,2,1934,18.78,3141.71
5664,214,4,49421,14.82,168385.84
5664,418,2,13961,6.46,26119.51
5664,785,2,36000,1.59,70857.52
5665,618,1,41380,5.08,39277.8
5665,759,4,750,4.97,2850.82
5665,651,1,7773,3.7,7485.47
5665,70,2,5496,16.16,9215.59
5665,18,5,39505,12.68,172486.91
5666,720,4,14778,7.25,54824.31
5666,142,4,37951,12.67,132573.65
5666,22,4,4857,13.98,16712.61
5666,566,5,30864,4.44,147472.52
5666,108,2,49716,1.72,97723.22
5667,43,5,42545,4.81,202491.45
5668,250,4,18922,13.7,65316.14
5669,410,4,35308,9.96,127162.88
5669,262,5,5600,11.03,24911.6
5670,356,4,30275,15.37,102483.37
5670,82,5,26210,9.19,119012.92
5671,231,2,28034,12.94,48812.28
5671,133,5,13532,4.07,64907.17
5671,286,1,40473,10.81,36099.25
5671,10,4,31465,2.87,122244.77
5672,108,4,49716,11.75,175506.01
5672,449,2,34100,1.87,66924.3
5672,446,3,5476,7.32,15226.29
5673,315,2,31232,11.61,55211.47
5673,503,1,21559,4.43,20604.83
5673,397,4,48119,15.95,161781.86
5673,3,5,27620,17.29,114216.63
5674,86,5,9515,1.63,46800.34
5674,754,3,42485,18.35,104066.86
5674,163,5,8584,19.88,34387.29
5675,668,5,10105,1.99,49521.99
5676,381,2,43651,19.01,70705.04
5676,223,2,25609,19.43,41266.24
5676,151,5,33987,7.7,156855.98
5676,460,1,48951,16.52,40863.99
5677,221,1,32169,6.51,30075.7
5678,202,5,31734,10.44,142112.22
5678,375,5,23607,11.5,104459.13
5678,672,1,14137,3.52,13639.82
5678,295,4,35412,2.99,137417.54
5678,563,5,29264,3.98,140499.82
5679,191,2,13906,19.6,22359.62
5679,693,3,17153,18.25,42065.31
5679,576,1,13345,9.07,12134.3
5680,623,3,48286,4.1,138925.75
5681,251,2,47201,0.32,94101.76
5681,225,4,12361,11.6,43708.95
5681,449,4,34100,2.45,133062.22
5682,594,2,10597,15.64,17878.61
5682,188,2,48493,0.42,96576.14
5682,310,1,1291,19.07,1044.82
5682,108,3,49716,16.92,123919.39
5682,392,1,8036,9.94,7237.51
5683,513,5,21313,12.74,92983.54
5683,361,5,23190,4.51,110715.92
5683,124,3,10850,3.09,31545.01
5683,430,4,27788,1.04,109997.48
5684,179,3,3081,1.75,9081.51
5685,138,5,38910,4.58,185640.71
5685,140,1,7909,14.75,6742.55
5686,316,1,41038,16.68,34192.91
5686,358,3,39235,13.6,101699.25
5686,296,4,3447,3.52,13302.4
5686,596,4,44068,14.55,150626.94
5686,702,1,42805,13.3,37110.52
5687,646,4,34348,13.45,118911.1
5687,166,4,45904,9.28,166582.61
5687,710,1,16471,5.01,15646.51
5687,459,5,35302,3.9,169624.45
5688,52,3,7475,10.64,20039.74
5688,725,1,30937,14.38,26487.69
5688,263,4,32235,14.73,109940.83
5689,781,1,41599,12.51,36396.81
5689,491,1,34251,5.73,32288.89
5690,206,4,33761,14.88,114953.26
5690,133,1,13532,12.91,11785.07
5691,665,1,908,15.88,763.82
5691,340,3,8992,10.78,24066.8
5691,49,3,35696,12.6,93596.35
5691,764,3,39846,19.87,95786.95
5691,671,1,30921,1.76,30375.51
5692,218,1,38757,18.91,31428.41
5692,89,2,12315,10.87,21952.33
5692,684,1,13964,2.71,13586.25
5692,156,3,33348,18.55,81488.72
5692,593,3,11645,18.92,28324.06
5693,464,5,44443,16.02,186618.36
5693,674,2,8467,14.19,14531.26
5693,347,5,12709,16.98,52753.99
5694,98,2,11856,10.59,21200.12
5694,442,3,48976,17.62,121046.43
5694,544,5,890,9.84,4012.0
5694,602,4,37272,8.37,136615.66
5695,48,3,37700,19.92,90565.24
5695,485,5,14053,16.17,58902.99
5695,691,2,27431,2.53,53474.08
5696,709,2,49181,13.18,85401.57
5696,177,1,26731,13.47,23130.2
5696,22,2,4857,13.48,8404.84
5697,36,2,9669,4.12,18540.79
5697,603,5,40489,8.71,184815.38
5697,262,1,5600,11.5,4955.91
5697,460,1,48951,14.42,41890.06
5697,694,1,9316,18.48,7594.62
5698,218,3,38757,3.77,111886.72
5699,788,3,5464,6.37,15348.27
5699,785,3,36000,9.42,97824.66
5699,103,3,3525,13.26,9172.49
5699,52,5,7475,16.59,31175.33
5699,388,3,9845,11.34,26184.76
5700,68,5,7164,5.01,34026.04
5701,578,5,32373,11.13,143842.12
5701,518,1,2407,17.64,1982.42
5701,340,2,8992,10.96,16013.45
5701,490,1,26691,12.88,23251.99
5701,358,5,39235,8.62,179257.38
5702,379,1,15068,12.44,13193.63
5702,518,1,2407,13.27,2087.63
5703,338,5,2014,4.64,9602.95
5703,135,5,14766,18.98,59819.52
5704,283,4,49245,12.21,172924.19
5704,611,5,38779,6.79,180729.07
5704,77,1,39207,19.54,31547.75
5705,216,3,2068,3.96,5958.4
5706,625,2,34226,12.31,60023.87
5706,339,4,18765,3.46,72462.88
5706,270,1,37297,17.55,30752.61
5706,122,2,841,9.11,1528.7
5707,527,3,16870,1.56,49822.47
5707,336,4,28783,19.66,92493.63
5707,504,5,15085,6.84,70269.3
5708,315,2,31232,15.48,52795.66
5709,572,3,14356,7.92,39657.32
5709,476,1,10915,7.14,10135.72
5709,63,1,33080,13.03,28770.06
5709,108,3,49716,14.6,127368.7
5710,511,1,17133,17.96,14056.34
5710,50,4,39362,4.65,150131.85
5710,523,3,40799,6.13,114891.34
5711,754,1,42485,12.69,37094.5
5711,311,2,49080,11.67,86707.67
5711,299,1,3870,10.8,3451.92
5712,11,1,36842,9.66,33282.5
5712,135,1,14766,1.96,14476.54
5712,477,5,42546,14.2,182516.72
5713,722,5,1934,2.48,9430.16
5713,787,2,16609,9.5,30060.88
5713,69,4,6567,6.31,24610.38
5714,318,4,1058,8.61,3867.51
5714,777,3,39148,7.38,108774.0
5715,291,3,38557,11.63,102221.92
5715,779,5,43327,4.81,206210.92
5715,334,5,12254,14.85,52169.66
5716,103,3,3525,2.55,10305.86
5717,166,1,45904,9.32,41623.74
5717,202,2,31734,17.45,52393.02
5718,363,1,876,10.66,782.64
5718,679,1,31686,9.15,28785.5
5719,320,3,2171,19.53,5240.96
5719,165,5,33251,10.12,149427.64
5719,405,1,17040,15.82,14343.45
5719,547,1,32236,3.45,31123.19
5720,659,4,35722,13.64,123402.67
5721,408,3,45581,19.4,110211.51
5721,491,4,34251,2.24,133932.62
5721,190,2,18015,11.9,31742.1
5722,735,5,44108,17.56,181816.95
5722,575,2,47368,4.03,90919.87
5722,4,4,27058,3.97,103935.86
5722,433,2,31953,12.15,56142.37
5723,595,2,42180,11.58,74590.46
5723,145,1,35829,2.67,34871.86
5723,361,1,23190,2.27,22662.46
5723,37,2,15043,13.76,25947.49
5723,286,3,40473,5.17,115138.24
5724,737,2,30765,7.12,57146.01
5725,680,4,35000,16.34,117118.31
5725,633,2,29233,17.23,48390.86
5725,503,4,21559,16.07,72375.76
5725,387,3,9683,13.09,25246.88
5726,698,4,49299,17.86,161972.22
5726,498,3,45585,15.02,116210.61
5726,238,3,6771,5.82,19131.48
5727,170,1,36923,12.7,32232.45
5727,478,5,17954,19.21,72525.49
5727,372,3,12465,12.37,32768.35
5727,507,5,15441,16.91,64149.42
5728,747,4,18890,8.1,69443.4
5728,283,4,49245,4.24,188637.35
5729,389,2,42908,7.29,79558.46
5729,210,2,28943,0.35,57683.17
5729,688,1,28022,11.47,24807.77
5729,729,3,18638,1.51,55069.08
5729,338,4,2014,17.02,6685.07
5730,642,1,20066,6.78,18704.72
5730,55,4,27399,10.7,97864.32
5730,227,4,47686,4.78,181617.85
5730,22,2,4857,7.32,9002.59
5730,623,2,48286,12.45,84544.14
5731,43,3,42545,11.94,112393.49
5731,699,1,40033,12.01,35224.65
5731,681,1,9569,1.89,9387.88
5732,56,1,38377,13.0,33386.1
5733,224,3,47406,14.28,121908.53
5733,750,1,27560,14.14,23663.19
5733,259,3,31342,6.39,88020.96
5734,311,2,49080,17.7,80780.83
5735,443,3,22669,16.12,57043.79
5735,372,4,12465,11.77,43993.33
5736,130,5,23932,4.31,114506.14
5736,490,5,26691,2.65,129915.58
5737,27,5,6409,8.12,29441.54
5737,407,1,24147,18.09,19779.77
5737,535,2,44091,12.17,77451.44
5738,325,4,35715,4.91,135846.93
5738,605,4,39121,7.57,144636.66
5738,20,4,22758,1.68,89506.32
5738,116,4,46793,15.63,157923.71
5739,287,4,10192,3.33,39411.69
5739,446,4,5476,16.89,18203.87
5739,362,1,10404,5.16,9867.25
5739,69,1,6567,10.67,5866.6
5740,206,5,33761,2.52,164549.31
5741,91,2,19650,0.19,39224.38
5742,322,2,18464,2.55,35987.48
5742,108,4,49716,9.95,179081.02
5743,424,3,42314,2.0,124399.55
5743,696,1,42452,14.36,36356.02
5743,428,4,10286,4.32,39364.86
5743,228,1,5162,1.49,5085.19
5743,431,3,9276,18.18,22767.58
5744,775,2,24265,0.07,48495.64
5744,530,1,15331,3.4,14809.41
5744,285,3,46606,3.42,135039.1
5744,565,3,18645,12.02,49210.41
5745,573,4,30067,15.15,102052.78
5745,713,2,47245,7.97,86960.51
5746,213,5,14626,7.83,67405.82
5746,32,4,16492,19.78,52921.02
5746,728,5,2734,8.27,12539.63
5747,532,5,27038,18.14,110670.41
5748,279,3,48374,11.49,128445.07
5748,749,2,23588,7.39,43689.09
5749,786,2,30399,8.67,55523.97
5749,713,4,47245,12.59,165181.66
5749,313,2,28010,16.02,47044.78
5749,37,5,15043,6.62,70238.19
5749,272,5,18904,14.05,81242.26
5750,86,3,9515,0.96,28269.89
5750,762,4,31037,5.04,117890.64
5751,112,1,18796,13.51,16257.56
5751,273,5,41237,9.62,186351.09
5751,560,2,3845,3.09,7452.57
5751,353,1,41391,12.48,36225.66
5752,141,3,18117,18.03,44553.85
5752,706,5,15329,4.25,73385.9
5752,258,3,42460,16.8,105985.71
5752,792,2,24677,15.36,41772.42
5752,365,1,18757,11.51,16598.18
5753,391,3,37932,0.23,113539.27
5753,635,4,35876,17.71,118088.73
5754,693,1,17153,1.1,16963.95
5754,445,3,34167,2.34,100107.22
5754,757,3,39049,18.78,95146.76
5754,500,1,44964,12.52,39335.93
5754,327,3,38237,2.86,111431.49
5755,628,2,15857,12.11,27872.85
5755,593,1,11645,18.3,9514.18
